ebb2225ab172542fca2dced158a6b843ffd52a22	48	Male	Glad|Joyful|Grateful|Happy|Hopeful		0	0	-1	-1
08150b514fd0588257392a2c05a946421a9666dc	36	Female			-1	-1	1	1
70db0ce731885b6dbf3ab19b1e0a281d4ae8d185		Undeclared	Happy|Cozy|Tired	Cranky			-1	-1
2fc0753dbb1eb1528260b18ac16c9c2ab234c5dd	17	Female			-1	-1	-1	-1
7f77e94da92077cfd358c9703c7cd92826ab54c5	25	Male			-1	-1	-1	-1
f66c0607b98e7c17bc92de1b61884f7ee87b8e79	55	Male			-1	-1	-1	-1
f1725cf4dfda67a4873bf0beba1c0695473bbc05		Undeclared			-1	-1	-1	-1
9584d8a1abe9803796db3dd334a7749551a66cd8		Undeclared			-1	-1	-1	-1
f302d4930b8c05bf9b7207360b45f80aef62e475		Undeclared	Conflicted|Stressed|Thankful	Calm	1	3	1	2
81c10ea0bef7530fa45d69124e444aad8047751d	29	Female			-1	-1	-1	-1
862805896cd84c9521f8f671a4b7365fbd0f06dc	19	Female	Calm|Bored|Clingy|Lacking_Confidence|Lonely		1	2	-1	-1
40b38b2d2b4678806fe7eaeb8c49e97d3998e1b0		Undeclared	Excited|Hyper	Caring			-1	-1
04e48c551f418d1980865236f6415794d59c3a40	30	Female			-1	-1	2	2
555a0e692d67b2436c53389b058f3661a1d88cc4	26	Female	Neutral		1	1	-1	-1
491e85f95f4f28c3620c6b27ef409cb838da3161	16	Female			-1	-1	-1	-1
3e21a8b1955b2ef8f7f31f45cf1db1d39286269a	17	Female	Nervous|Panicked|Uneasy|Worried|Stressed		2	2	-1	-1
001eea26b6bde2fb65e123149de7c78d400d6270	16	Female	Calm|Neutral|Lazy|Tired|Balanced		1	2	-1	-1
ed9f92905e3b4f2ed3611b9b9ff5839eaf995ed5		Undeclared	Bored|Neutral|Disappointed	Bored|Disappointed|Excited|Hopeful	3	2	3	2
3729527f168c7cb6d1f4d24e4574c161ef68f863		Undeclared		Tired|Thankful|Caring			-1	-1
ec75b9d69b2f84457e79fba90fb480106dc9d32e	44	Female	Happy|Fulfilled|Appreciative|Satisfied|Content		0	0	-1	-1
f86cfe545e0450050a009a3c08da257a0d3ca15d	32	Male			-1	-1	-1	-1
04eb19a30bf7ba9889aff70b0090a14518f41d4a		Undeclared			-1	-1	-1	-1
3fa9b7b538e4c36f96740ba4889fcbfe7195e298	17	Undeclared			-1	-1	-1	-1
f7b6b99a039ea957ce5ab259470c415e141548c9	17	Female			-1	-1	-1	-1
0d58fe5d4e7707716d80b641eb85edd5ea657fa9	27	Female			-1	-1	-1	-1
fa0938e08e8f5d07450a2accc3f1366b385f9c46		Undeclared			-1	-1	-1	-1
030568f85af58d1280503822ff1fdb17380fb108	35	Female			-1	-1	-1	-1
61d12521006be6dcb033c34f3a8e3cb73b4bc9c5	15	Female			-1	-1	-1	-1
9a6a8de9abb3e2b5d00698e184717942b392cc22	36	Female	Balanced|Happy|Open-hearted|Loving		1	1	-1	-1
3cf3817f7818d860e9f5378336cf8a8ce929dfd0	32	Female	Embarrassed|Guilty|Remorseful|Self_Critical|Lacking_Confidence		3	0	-1	-1
c3bd23008099a0bf619b0145d0bfba01396868a2	20	Female		Grounded|Worried	-1	-1	1	0
5c6af38b20ace78dfe1ad9401595be2f763a053e	29	Male	Hurt|Lonely|Conflicted|In_Pain|Anxious	Relaxed|Calm|In_Pain|Insecure|Lazy	3	1	2	1
fea04667cb1c5d55d5af5c67a0749c9c7e86f3b9	38	Male			-1	-1	-1	-1
cc67d0d2c0f9f114a1d4f6931b92a30849d13dd4		Undeclared					-1	-1
e251f2823103c1c5df9368cbc6a2a2d3301d8f60	25	Female	Lonely|Content|Bored		1	2	-1	-1
5692abd34d0c3854611ab6d047e7caa6ed2597da	21	Female			-1	-1	-1	-1
8a707b934cfcee4d53f8e619521d50d86a92bba5	17	Female			-1	-1	3	3
